timestamp,mik innen-a_1,mik innen-a_2,miks boden-_1,miks boden-_2,miks kanal-_1,miks kanal-_2,Date,Time,HumidityHive,TemperatureHive,WatervapourdenHive,TemperatureOutside,Barometer,HumidyOutside,Rain,WindSpeed,WindDir
2013-05-10 03:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,3:50:00,83.99,33.21,30.23,11.3333,1014.19,93,0.6,0,112
2013-05-10 04:00:00,NA,NA,NA,NA,1084.73900668836,NA,5/10/2013,4:00:00,75.12,33.47,27.411,11.2778,1014.19,93,0.2,0,90
2013-05-10 04:10:00,NA,NA,NA,NA,1191.6780747039,NA,5/10/2013,4:10:00,72.36,33.7,26.725,11.2222,1014.09,93,0.2,0,90
2013-05-10 04:20:00,NA,NA,NA,NA,1154.29635412878,NA,5/10/2013,4:20:00,74.46,33.63,27.4,11.2222,1014.02,93,0.2,0,90
2013-05-10 04:30:00,NA,NA,NA,NA,1227.08756304913,NA,5/10/2013,4:30:00,77.81,33.68,28.708,11.2222,1014.02,93,0.4,0,90
2013-05-10 04:40:00,NA,NA,NA,NA,1247.63221302858,NA,5/10/2013,4:40:00,82.24,33.28,29.71,11.2222,1013.99,93,0.4,0,90
2013-05-10 04:50:00,NA,NA,NA,NA,1161.9431186243,NA,5/10/2013,4:50:00,78.82,33.5,28.807,11.2222,1013.92,94,0.2,0,90
2013-05-10 05:00:00,NA,NA,NA,NA,1244.54439032954,NA,5/10/2013,5:00:00,76.65,33.4,27.866,11.2222,1013.99,94,0.2,0,90
2013-05-10 05:10:00,NA,NA,NA,NA,1145.21707826901,NA,5/10/2013,5:10:00,75.58,33.42,27.506,11.2222,1014.02,94,0.2,1.61,90
2013-05-10 05:20:00,NA,NA,NA,NA,1069.3759379296,NA,5/10/2013,5:20:00,73.7,33.75,27.292,11.2222,1013.92,94,0,0,112
2013-05-10 05:30:00,NA,NA,NA,NA,1185.29726605873,NA,5/10/2013,5:30:00,76.71,33.55,28.109,11.1667,1013.99,94,0.2,1.61,112
2013-05-10 05:40:00,NA,NA,NA,NA,1061.19940350253,NA,5/10/2013,5:40:00,77.53,33.34,28.097,11.2222,1014.02,94,0.4,0,112
2013-05-10 05:50:00,NA,NA,NA,NA,1194.7713779398,NA,5/10/2013,5:50:00,79.83,33.28,28.839,11.2222,1014.12,94,0.4,1.61,135
2013-05-10 06:00:00,NA,NA,NA,NA,1268.59895578706,NA,5/10/2013,6:00:00,76.69,33.25,27.661,11.2222,1014.19,94,0.6,0,135
2013-05-10 06:10:00,NA,NA,NA,NA,1323.47993559057,NA,5/10/2013,6:10:00,72.85,33.45,26.554,11.2222,1014.19,94,0.4,0,135
2013-05-10 06:20:00,NA,NA,NA,NA,1284.56707738491,NA,5/10/2013,6:20:00,74.89,33.13,26.841,11.2778,1014.4,94,0.2,0,135
2013-05-10 06:30:00,NA,NA,NA,NA,1227.84888501532,NA,5/10/2013,6:30:00,69.9,33.19,25.132,11.2778,1014.53,94,0.2,1.61,135
2013-05-10 06:40:00,NA,NA,NA,NA,NA,NA,5/10/2013,6:40:00,67.71,33.05,24.165,11.3333,1014.6,94,0.2,1.61,180
2013-05-10 06:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,6:50:00,71.01,32.91,25.156,11.2778,1014.67,94,0,3.22,337
2013-05-10 07:00:00,NA,NA,NA,NA,1281.08807990104,NA,5/10/2013,7:00:00,66.64,32.74,23.397,11.2222,1014.7,94,0,0,315
2013-05-10 07:10:00,NA,NA,NA,NA,1186.76526306196,NA,5/10/2013,7:10:00,65.09,32.72,22.828,11.2222,1014.77,94,0,1.61,315
2013-05-10 07:20:00,NA,NA,NA,NA,1232.29705747347,NA,5/10/2013,7:20:00,69.23,32.59,24.114,11.1667,1014.87,94,0,3.22,292
2013-05-10 07:30:00,NA,NA,NA,NA,1326.2957975552,NA,5/10/2013,7:30:00,72.72,32.27,24.902,11.0556,1014.94,94,0.2,1.61,315
2013-05-10 07:40:00,NA,NA,NA,NA,1328.11885264567,NA,5/10/2013,7:40:00,72.39,32.05,24.501,11.1111,1015.07,94,0,1.61,315
2013-05-10 07:50:00,NA,NA,NA,NA,1444.06683224856,NA,5/10/2013,7:50:00,69.51,32.08,23.564,11.2222,1015.28,94,0,3.22,315
2013-05-10 08:00:00,NA,NA,NA,NA,1335.84335584465,NA,5/10/2013,8:00:00,71.77,31.92,24.123,11.2222,1015.34,94,0,3.22,337
2013-05-10 08:10:00,NA,NA,NA,NA,1298.6968934246,NA,5/10/2013,8:10:00,66.5,32.23,22.724,11.2778,1015.45,94,0.2,1.61,337
2013-05-10 08:20:00,NA,NA,NA,NA,1576.41903808092,NA,5/10/2013,8:20:00,65.87,32.06,22.306,11.3333,1015.58,94,0.2,1.61,315
2013-05-10 08:30:00,NA,NA,NA,NA,1432.82995251017,NA,5/10/2013,8:30:00,73.36,31.82,24.527,11.2778,1015.65,94,0.2,0,315
2013-05-10 08:40:00,NA,NA,NA,NA,1458.51676147781,NA,5/10/2013,8:40:00,80.47,31.45,26.377,11.2778,1015.61,94,0.2,1.61,292
2013-05-10 08:50:00,NA,NA,NA,NA,1401.6635087449,NA,5/10/2013,8:50:00,69.46,31.39,22.695,11.2222,1015.65,94,0.2,4.83,292
2013-05-10 09:00:00,NA,NA,NA,NA,1390.0239015667,NA,5/10/2013,9:00:00,70.59,31.29,22.941,11.1667,1015.72,95,0,6.44,292
2013-05-10 09:10:00,NA,NA,NA,NA,1123.80307717674,NA,5/10/2013,9:10:00,66.45,31.42,21.747,10.9444,1015.85,94,0,9.66,292
2013-05-10 09:20:00,NA,NA,NA,NA,1386.42891528843,NA,5/10/2013,9:20:00,74.2,31.42,24.283,10.7778,1015.99,94,0,6.44,315
2013-05-10 09:30:00,NA,NA,NA,NA,1524.49209140899,NA,5/10/2013,9:30:00,75.6,30.88,24.035,10.7222,1016.02,94,0,4.83,315
2013-05-10 09:40:00,NA,NA,NA,NA,NA,NA,5/10/2013,9:40:00,72.31,30.8,22.89,10.7778,1016.12,94,0,4.83,315
2013-05-10 09:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,9:50:00,72.82,30.76,23.002,10.7778,1016.26,94,0,3.22,315
2013-05-10 10:00:00,NA,NA,NA,NA,1472.11428152458,NA,5/10/2013,10:00:00,70.06,31.04,22.466,10.9444,1016.43,94,0,3.22,292
2013-05-10 10:10:00,NA,NA,NA,NA,1280.98772670826,NA,5/10/2013,10:10:00,75.26,31.11,24.224,10.8889,1016.7,94,0,3.22,270
2013-05-10 10:20:00,NA,NA,NA,NA,1144.43467050195,NA,5/10/2013,10:20:00,75.08,30.71,23.652,10.8889,1016.7,94,0,3.22,270
2013-05-10 10:30:00,NA,NA,NA,NA,1064.32728326808,NA,5/10/2013,10:30:00,74.54,30.44,23.143,10.9444,1016.7,94,0,4.83,292
2013-05-10 10:40:00,NA,NA,NA,NA,1392.30968624092,NA,5/10/2013,10:40:00,71.65,31,22.926,10.8889,1016.77,94,0.2,1.61,292
2013-05-10 10:50:00,NA,NA,NA,NA,1779.04739966324,NA,5/10/2013,10:50:00,73.05,31.15,23.563,10.9444,1016.83,94,0,3.22,292
2013-05-10 11:00:00,NA,NA,NA,NA,1531.25849423228,NA,5/10/2013,11:00:00,71.39,30.87,22.684,10.8889,1016.83,94,0.2,3.22,292
2013-05-10 11:10:00,NA,NA,NA,NA,1326.20112572496,NA,5/10/2013,11:10:00,67.15,31.01,21.498,10.9444,1016.97,94,0,4.83,315
2013-05-10 11:20:00,NA,NA,NA,NA,1371.34699676377,NA,5/10/2013,11:20:00,67.51,30.82,21.394,10.8889,1017,94,0,3.22,315
2013-05-10 11:30:00,NA,NA,NA,NA,1234.64817618847,NA,5/10/2013,11:30:00,72.95,31.18,23.569,10.8889,1017.04,94,0,1.61,315
2013-05-10 11:40:00,NA,NA,NA,NA,1286.72384974578,NA,5/10/2013,11:40:00,65.19,31.13,21.005,10.9444,1017.07,94,0,0,292
2013-05-10 11:50:00,NA,NA,NA,NA,1350.24214243158,NA,5/10/2013,11:50:00,66.27,31.2,21.434,11,1017.04,94,0.2,0,292
2013-05-10 12:00:00,NA,NA,NA,NA,1566.65176612017,NA,5/10/2013,12:00:00,71.3,31.15,22.999,11.0556,1017.17,94,0,3.22,292
2013-05-10 12:10:00,NA,NA,NA,NA,1784.17259485686,NA,5/10/2013,12:10:00,65.04,31.18,21.013,11.0556,1017.21,93,0,0,315
2013-05-10 12:20:00,NA,NA,NA,NA,1400.29037171925,NA,5/10/2013,12:20:00,68.81,30.9,21.9,10.8333,1017.27,93,0.2,3.22,292
2013-05-10 12:30:00,NA,NA,NA,NA,1317.03795321362,NA,5/10/2013,12:30:00,66.95,31.12,21.561,10.9444,1017.27,93,0,0,315
2013-05-10 12:40:00,NA,NA,NA,NA,1163.77902494686,NA,5/10/2013,12:40:00,67.26,31.04,21.568,11.0556,1017.34,93,0,1.61,292
2013-05-10 12:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,12:50:00,69.28,31.12,22.311,11.1111,1017.31,93,0,3.22,292
2013-05-10 13:00:00,NA,NA,NA,NA,1162.0016211006,NA,5/10/2013,13:00:00,70.43,31.17,22.742,11.1667,1017.34,93,0,4.83,292
2013-05-10 13:10:00,NA,NA,NA,NA,1251.99426524471,NA,5/10/2013,13:10:00,71.18,30.9,22.654,11.1111,1017.48,93,0,6.44,315
2013-05-10 13:20:00,NA,NA,NA,NA,1216.76767359836,NA,5/10/2013,13:20:00,75.17,30.53,23.452,11.0556,1017.44,92,0,8.05,292
2013-05-10 13:30:00,NA,NA,NA,NA,1225.48680438982,NA,5/10/2013,13:30:00,70.87,30.85,22.495,11.1667,1017.54,92,0,6.44,315
2013-05-10 13:40:00,NA,NA,NA,NA,1483.32144397396,NA,5/10/2013,13:40:00,69.54,31.04,22.299,11.0556,1017.61,92,0.2,9.66,315
2013-05-10 13:50:00,NA,NA,NA,NA,1324.11687309407,NA,5/10/2013,13:50:00,69.62,30.82,22.062,10.7778,1017.71,92,0,11.27,315
2013-05-10 14:00:00,NA,NA,NA,NA,1159.62717745762,NA,5/10/2013,14:00:00,65.79,30.91,20.95,10.2778,1017.85,91,0,11.27,315
2013-05-10 14:10:00,NA,NA,NA,NA,1120.51916596091,NA,5/10/2013,14:10:00,67.99,31.03,21.79,10.1111,1018.02,91,0,6.44,315
2013-05-10 14:20:00,NA,NA,NA,NA,1079.8295675796,NA,5/10/2013,14:20:00,67.62,31.03,21.672,10.1667,1017.99,91,0,11.27,315
2013-05-10 14:30:00,NA,NA,NA,NA,1271.46790198859,NA,5/10/2013,14:30:00,68.81,31.03,22.053,10.2778,1018.02,91,0,4.83,292
2013-05-10 14:40:00,NA,NA,NA,NA,1150.94047938355,NA,5/10/2013,14:40:00,64.96,30.88,20.652,10.2778,1018.05,91,0,8.05,315
2013-05-10 14:50:00,NA,NA,NA,NA,1157.65465903522,NA,5/10/2013,14:50:00,66.11,31.05,21.21,10.3889,1018.02,91,0,1.61,292
2013-05-10 15:00:00,NA,NA,NA,NA,1183.04354039461,NA,5/10/2013,15:00:00,65.21,30.67,20.499,10.2778,1017.99,91,0,4.83,292
2013-05-10 15:10:00,NA,NA,NA,NA,1167.99074143611,NA,5/10/2013,15:10:00,67.45,30.74,21.283,10.5,1018.02,90,0,1.61,292
2013-05-10 15:20:00,NA,NA,NA,NA,1118.08055301646,NA,5/10/2013,15:20:00,66.45,30.76,20.99,10.7222,1018.09,89,0,3.22,292
2013-05-10 15:30:00,NA,NA,NA,NA,1180.15238344551,NA,5/10/2013,15:30:00,67.88,30.9,21.604,10.7222,1018.09,89,0,4.83,292
2013-05-10 15:40:00,NA,NA,NA,NA,1144.7061743059,NA,5/10/2013,15:40:00,66.81,30.67,21.002,10.7778,1018.09,88,0,3.22,315
2013-05-10 15:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,15:50:00,75.94,30.62,23.808,10.8333,1018.02,87,0,4.83,270
2013-05-10 16:00:00,NA,NA,NA,NA,1175.30645045557,NA,5/10/2013,16:00:00,65.57,30.64,20.579,11.1111,1018.05,87,0,3.22,292
2013-05-10 16:10:00,NA,NA,NA,NA,1207.9952048859,NA,5/10/2013,16:10:00,69.52,30.81,22.019,11.0556,1018.15,86,0,3.22,292
2013-05-10 16:20:00,NA,NA,NA,NA,1407.81334830389,NA,5/10/2013,16:20:00,75.24,30.78,23.792,11,1018.22,85,0,6.44,292
2013-05-10 16:30:00,NA,NA,NA,NA,1225.1826082343,NA,5/10/2013,16:30:00,74.8,30.43,23.211,10.9444,1018.19,85,0,1.61,270
2013-05-10 16:40:00,NA,NA,NA,NA,1268.42938801936,NA,5/10/2013,16:40:00,72.14,30.67,22.677,10.9444,1018.29,86,0,3.22,315
2013-05-10 16:50:00,NA,NA,NA,NA,1267.44750889381,NA,5/10/2013,16:50:00,69.72,30.71,21.964,10.7778,1018.32,86,0,1.61,270
2013-05-10 17:00:00,NA,NA,NA,NA,1108.51486926796,NA,5/10/2013,17:00:00,71.79,30.77,22.689,10.7222,1018.36,86,0,0,225
2013-05-10 17:10:00,NA,NA,NA,NA,1492.48426570663,NA,5/10/2013,17:10:00,71.67,30.57,22.409,10.7222,1018.32,86,0,0,270
2013-05-10 17:20:00,NA,NA,NA,NA,1292.98876578885,NA,5/10/2013,17:20:00,70.38,30.41,21.816,10.7778,1018.39,86,0,1.61,247
2013-05-10 17:30:00,NA,NA,NA,NA,1355.72295013798,NA,5/10/2013,17:30:00,69.86,30.43,21.678,10.7778,1018.32,85,0,0,-1
2013-05-10 17:40:00,NA,NA,NA,NA,1220.63432083809,NA,5/10/2013,17:40:00,68.9,30.72,21.717,10.7778,1018.32,84,0,1.61,225
2013-05-10 17:50:00,NA,NA,NA,NA,1161.47100628058,NA,5/10/2013,17:50:00,69.19,30.55,21.61,10.9444,1018.29,84,0,0,-1
2013-05-10 18:00:00,NA,NA,NA,NA,1090.0822575131,NA,5/10/2013,18:00:00,68.58,30.65,21.535,10.9444,1018.32,83,0,3.22,202
2013-05-10 18:10:00,NA,NA,NA,NA,1282.76794928144,NA,5/10/2013,18:10:00,66.64,30.48,20.735,10.9444,1018.36,83,0,3.22,202
2013-05-10 18:20:00,NA,NA,NA,NA,1377.25204488974,NA,5/10/2013,18:20:00,67.54,30.55,21.094,10.8333,1018.29,83,0,1.61,202
2013-05-10 18:30:00,NA,NA,NA,NA,1192.03904865288,NA,5/10/2013,18:30:00,65.77,30.66,20.664,10.9444,1018.15,84,0,0,135
2013-05-10 18:40:00,NA,NA,NA,NA,1223.45479067271,NA,5/10/2013,18:40:00,68.67,30.46,21.344,11,1018.19,85,0,1.61,157
2013-05-10 18:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,18:50:00,71.56,30.45,22.23,10.8333,1018.19,86,0,1.61,180
2013-05-10 19:00:00,NA,NA,NA,NA,1248.30849783344,NA,5/10/2013,19:00:00,68.37,30.51,21.308,10.8333,1018.15,86,0,4.83,135
2013-05-10 19:10:00,NA,NA,NA,NA,1229.01225325418,NA,5/10/2013,19:10:00,69.51,30.68,21.862,10.8333,1018.19,86,0,4.83,135
2013-05-10 19:20:00,NA,NA,NA,NA,1266.73003586245,NA,5/10/2013,19:20:00,69.25,30.61,21.699,10.6667,1018.29,86,0,3.22,157
2013-05-10 19:30:00,NA,NA,NA,NA,1320.08868561487,NA,5/10/2013,19:30:00,67,30.34,20.69,10.6667,1018.46,87,0,4.83,135
2013-05-10 19:40:00,NA,NA,NA,NA,1355.0655563651,NA,5/10/2013,19:40:00,68.88,30.46,21.409,10.5556,1018.53,86,0,3.22,135
2013-05-10 19:50:00,NA,NA,NA,NA,1500.89575928718,NA,5/10/2013,19:50:00,69.66,30.59,21.803,10.4444,1018.56,87,0,1.61,112
2013-05-10 20:00:00,NA,NA,NA,NA,1210.73797088318,NA,5/10/2013,20:00:00,67.64,30.46,21.023,10.3333,1018.56,87,0,1.61,135
2013-05-10 20:10:00,NA,NA,NA,NA,1523.39088312651,NA,5/10/2013,20:10:00,64.76,30.26,19.912,10.1667,1018.53,87,0,3.22,112
2013-05-10 20:20:00,NA,NA,NA,NA,1199.88667632562,NA,5/10/2013,20:20:00,67.84,30.44,21.063,10.0556,1018.59,86,0,4.83,135
2013-05-10 20:30:00,NA,NA,NA,NA,1365.73808869919,NA,5/10/2013,20:30:00,69.2,29.88,20.845,9.88889,1018.56,86,0,1.61,112
2013-05-10 20:40:00,NA,NA,NA,NA,1442.68785571576,NA,5/10/2013,20:40:00,69.36,29.85,20.859,9.77778,1018.63,86,0,1.61,180
2013-05-10 20:50:00,NA,NA,NA,NA,1162.14369345101,NA,5/10/2013,20:50:00,76.83,30.1,23.42,9.72222,1018.63,86,0,3.22,157
2013-05-10 21:00:00,NA,NA,NA,NA,1041.65342418119,NA,5/10/2013,21:00:00,75.6,30.06,22.996,9.66667,1018.73,86,0,0,-1
2013-05-10 21:10:00,NA,NA,NA,NA,1247.49796972047,NA,5/10/2013,21:10:00,75.09,30.07,22.853,9.55556,1018.76,86,0,0,157
2013-05-10 21:20:00,NA,NA,NA,NA,1086.90855525558,NA,5/10/2013,21:20:00,69.01,30.21,21.162,9.44444,1018.93,87,0,0,135
2013-05-10 21:30:00,NA,NA,NA,NA,NA,NA,5/10/2013,21:30:00,66.31,30.25,20.378,9.38889,1018.97,86,0,0,135
2013-05-10 21:40:00,NA,NA,NA,NA,NA,NA,5/10/2013,21:40:00,66.74,30.29,20.554,9.33333,1019.1,86,0,1.61,135
2013-05-10 21:50:00,NA,NA,NA,NA,NA,NA,5/10/2013,21:50:00,64.98,30.36,20.088,9.27778,1019.14,86,0,1.61,135
2013-05-10 22:00:00,NA,NA,NA,NA,1064.74826794834,NA,5/10/2013,22:00:00,62.79,30.26,19.307,9.11111,1019.14,86,0,0,-1
2013-05-10 22:10:00,NA,NA,NA,NA,1070.58216525884,NA,5/10/2013,22:10:00,67.69,30.44,21.016,9.05556,1019.24,86,0,0,-1
2013-05-10 22:20:00,NA,NA,NA,NA,927.589042633295,NA,5/10/2013,22:20:00,64.83,30.46,20.15,9.05556,1019.27,86,0,0,135
2013-05-10 22:30:00,NA,NA,NA,NA,978.790416073629,NA,5/10/2013,22:30:00,69.46,30.76,21.941,8.94444,1019.44,86,0,0,-1
2013-05-10 22:40:00,NA,NA,NA,NA,1085.56603732296,NA,5/10/2013,22:40:00,68.84,30.68,21.652,8.83333,1019.51,87,0,0,-1
2013-05-10 22:50:00,NA,NA,NA,NA,1044.83001966427,NA,5/10/2013,22:50:00,66.34,30.64,20.821,8.83333,1019.54,87,0,0,-1
2013-05-10 23:00:00,NA,NA,NA,NA,1032.67465824119,NA,5/10/2013,23:00:00,67.62,30.9,21.521,8.83333,1019.58,88,0,0,135
2013-05-10 23:10:00,NA,NA,NA,NA,1031.7768745718,NA,5/10/2013,23:10:00,71.64,30.8,22.678,8.88889,1019.48,88,0,0,135
2013-05-10 23:20:00,NA,NA,NA,NA,1046.65217671206,NA,5/10/2013,23:20:00,75.44,30.75,23.817,8.83333,1019.48,89,0,0,-1
2013-05-10 23:30:00,NA,NA,NA,NA,945.030831090793,NA,5/10/2013,23:30:00,68.15,31.13,21.959,8.72222,1019.41,89,0,0,135
2013-05-10 23:40:00,NA,NA,NA,NA,964.129659821929,NA,5/10/2013,23:40:00,70.05,31.02,22.439,8.66667,1019.37,90,0,1.61,135
2013-05-10 23:50:00,NA,NA,NA,NA,1037.42768645029,NA,5/10/2013,23:50:00,69.8,31.03,22.37,8.61111,1019.37,90,0,0,-1
2013-05-11 00:00:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:00:00,68.64,31.46,22.511,8.55556,1019.31,90,0,0,-1
2013-05-11 00:10:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:10:00,69.5,31.28,22.575,8.55556,1019.24,90,0,0,-1
2013-05-11 00:20:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:20:00,74.85,31.13,24.118,8.55556,1019.34,91,0,0,-1
2013-05-11 00:30:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:30:00,77.73,31.09,24.992,8.5,1019.34,91,0,0,-1
2013-05-11 00:40:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:40:00,83.47,31,26.708,8.44444,1019.27,91,0,0,-1
2013-05-11 00:50:00,NA,NA,NA,NA,NA,NA,5/11/2013,0:50:00,71.99,31.39,23.522,8.33333,1019.2,91,0,0,-1
2013-05-11 01:00:00,NA,NA,NA,NA,1013.77433426629,NA,5/11/2013,1:00:00,71.7,31.68,23.793,8.27778,1019.17,91,0,0,135
2013-05-11 01:10:00,NA,NA,NA,NA,1034.21122188753,NA,5/11/2013,1:10:00,69.66,32.02,23.539,8.22222,1019,91,0,0,-1
2013-05-11 01:20:00,NA,NA,NA,NA,1028.62921192435,NA,5/11/2013,1:20:00,69.91,31.96,23.548,8.27778,1018.9,92,0,0,-1
2013-05-11 01:30:00,NA,NA,NA,NA,987.03313183267,NA,5/11/2013,1:30:00,69.65,31.97,23.473,8.22222,1018.9,91,0,0,135
2013-05-11 01:40:00,NA,NA,NA,NA,1055.62112161333,NA,5/11/2013,1:40:00,70.89,31.88,23.777,8.11111,1018.9,91,0,0,135
2013-05-11 01:50:00,NA,NA,NA,NA,932.703483376212,NA,5/11/2013,1:50:00,68.79,32.09,23.332,8.16667,1018.73,92,0,0,-1
2013-05-11 02:00:00,NA,NA,NA,NA,1138.48734218734,NA,5/11/2013,2:00:00,69.86,31.89,23.444,8.16667,1018.66,92,0,0,-1
2013-05-11 02:10:00,NA,NA,NA,NA,974.725565941239,NA,5/11/2013,2:10:00,73.36,31.86,24.579,8.11111,1018.59,92,0,0,-1
2013-05-11 02:20:00,NA,NA,NA,NA,950.630860368302,NA,5/11/2013,2:20:00,81.34,31.35,26.52,8.05556,1018.46,92,0,0,-1
2013-05-11 02:30:00,NA,NA,NA,NA,935.029861009941,NA,5/11/2013,2:30:00,72.59,31.85,24.308,8.11111,1018.39,92,0,0,-1
2013-05-11 02:40:00,NA,NA,NA,NA,1018.91146467624,NA,5/11/2013,2:40:00,68.03,32.3,23.334,8.22222,1018.29,92,0,0,-1
2013-05-11 02:50:00,NA,NA,NA,NA,957.079901216748,NA,5/11/2013,2:50:00,69.81,32.04,23.615,8.27778,1018.26,92,0,0,-1
2013-05-11 03:00:00,NA,NA,NA,NA,919.511311001834,NA,5/11/2013,3:00:00,74.24,32.02,25.087,8.33333,1018.19,92,0,0,-1
2013-05-11 03:10:00,NA,NA,NA,NA,1060.70122020251,NA,5/11/2013,3:10:00,74.71,32.08,25.327,8.33333,1018.15,92,0,0,-1
2013-05-11 03:20:00,NA,NA,NA,NA,NA,NA,5/11/2013,3:20:00,69.94,32.3,23.989,8.38889,1018.15,92,0,0,-1
2013-05-11 03:30:00,NA,NA,NA,NA,NA,NA,5/11/2013,3:30:00,68.13,32.25,23.306,8.5,1018.02,92,0,0,-1
2013-05-11 03:40:00,NA,NA,NA,NA,NA,NA,5/11/2013,3:40:00,70.61,32.26,24.167,8.66667,1018.02,92,0,0,-1
2013-05-11 03:50:00,NA,NA,NA,NA,NA,NA,5/11/2013,3:50:00,72.16,32.35,24.816,8.66667,1017.99,92,0,0,-1
2013-05-11 04:00:00,NA,NA,NA,NA,1065.37677594237,NA,5/11/2013,4:00:00,74.42,32.3,25.525,8.66667,1017.85,92,0,0,135
2013-05-11 04:10:00,NA,NA,NA,NA,1075.39520681673,NA,5/11/2013,4:10:00,78.66,31.89,26.397,8.66667,1017.71,92,0,0,-1
2013-05-11 04:20:00,NA,NA,NA,NA,926.008010314473,NA,5/11/2013,4:20:00,72.26,32.4,24.916,8.72222,1017.65,92,0,0,135
2013-05-11 04:30:00,NA,NA,NA,NA,1028.57611657404,NA,5/11/2013,4:30:00,73.46,31.89,24.652,8.77778,1017.65,92,0,0,-1
2013-05-11 04:40:00,NA,NA,NA,NA,928.512379118784,NA,5/11/2013,4:40:00,70.41,32.33,24.188,8.77778,1017.61,93,0,0,-1
2013-05-11 04:50:00,NA,NA,NA,NA,1015.17335190503,NA,5/11/2013,4:50:00,69.49,32.64,24.268,8.77778,1017.61,92,0,1.61,337
2013-05-11 05:00:00,NA,NA,NA,NA,1080.16122852669,NA,5/11/2013,5:00:00,69.47,32.36,23.904,8.55556,1017.54,92,0,1.61,337
2013-05-11 05:10:00,NA,NA,NA,NA,1076.56801233839,NA,5/11/2013,5:10:00,70.52,32.52,24.472,8.5,1017.48,92,0.2,1.61,315
2013-05-11 05:20:00,NA,NA,NA,NA,1007.9969638028,NA,5/11/2013,5:20:00,72.27,32.43,24.96,8.5,1017.44,92,0,0,292
2013-05-11 05:30:00,NA,NA,NA,NA,911.526228222635,NA,5/11/2013,5:30:00,69.69,32.55,24.222,8.38889,1017.38,92,0,0,292
2013-05-11 05:40:00,NA,NA,NA,NA,1090.92501463626,NA,5/11/2013,5:40:00,68.25,32.53,23.697,8.33333,1017.31,92,0,0,292
2013-05-11 05:50:00,NA,NA,NA,NA,1303.58556982135,NA,5/11/2013,5:50:00,67.99,32.56,23.644,8.33333,1017.31,92,0.2,1.61,315
2013-05-11 06:00:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:00:00,67.31,32.47,23.296,8.33333,1017.38,92,0,0,292
2013-05-11 06:10:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:10:00,66.58,32.6,23.203,8.27778,1017.44,92,0,1.61,270
2013-05-11 06:20:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:20:00,69.89,32.34,24.022,8.16667,1017.48,92,0,1.61,292
2013-05-11 06:30:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:30:00,65.01,32.28,22.274,8.11111,1017.54,92,0,0,292
2013-05-11 06:40:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:40:00,67.65,32.18,23.055,8.05556,1017.58,92,0,0,292
2013-05-11 06:50:00,NA,NA,NA,NA,NA,NA,5/11/2013,6:50:00,72.45,32.11,24.6,8.11111,1017.54,93,0,0,-1
2013-05-11 07:00:00,NA,NA,NA,NA,1152.97985937024,NA,5/11/2013,7:00:00,68.06,32.11,23.109,8.16667,1017.61,93,0,1.61,292
2013-05-11 07:10:00,NA,NA,NA,NA,1176.72998308286,NA,5/11/2013,7:10:00,66.3,32.34,22.789,8.16667,1017.58,93,0,0,292
2013-05-11 07:20:00,NA,NA,NA,NA,1350.69132649372,NA,5/11/2013,7:20:00,64.38,32.22,21.988,8.11111,1017.58,93,0,1.61,292
2013-05-11 07:30:00,NA,NA,NA,NA,1247.71421682353,NA,5/11/2013,7:30:00,61.41,32.15,20.895,8.16667,1017.54,93,0,1.61,292
2013-05-11 07:40:00,NA,NA,NA,NA,1392.05691086168,NA,5/11/2013,7:40:00,63.28,32.05,21.418,8.16667,1017.61,93,0,1.61,315
2013-05-11 07:50:00,NA,NA,NA,NA,1311.90402047254,NA,5/11/2013,7:50:00,60.45,31.79,20.178,8.22222,1017.65,93,0,0,315
2013-05-11 08:00:00,NA,NA,NA,NA,1383.41865442284,NA,5/11/2013,8:00:00,63.73,31.8,21.284,8.22222,1017.71,93,0,1.61,292
2013-05-11 08:10:00,NA,NA,NA,NA,1306.13716419498,NA,5/11/2013,8:10:00,60.13,31.55,19.816,8.22222,1017.68,93,0,1.61,292
2013-05-11 08:20:00,NA,NA,NA,NA,1890.78722822099,NA,5/11/2013,8:20:00,60.38,31.53,19.877,8.27778,1017.82,93,0.2,1.61,292
2013-05-11 08:30:00,NA,NA,NA,NA,1225.90122026674,NA,5/11/2013,8:30:00,61.22,31.66,20.294,8.27778,1017.85,93,0,1.61,292
2013-05-11 08:40:00,NA,NA,NA,NA,1384.2445387006,NA,5/11/2013,8:40:00,59.4,31.48,19.502,8.33333,1017.85,93,0,1.61,292
